"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"5";
"ID";"174506";
"Name";"Blood Rage: 5th Player Expansion";
"Beschreibung";"Die 'Blood Rage: 5th Player Expansion' erweitert das strategische Brettspiel um einen fünften Spieler, der in die Rolle eines Wikinger-Clans schlüpft. Jeder Spieler kämpft um Ruhm und Ehre, indem er seine Krieger in epische Schlachten führt, Dörfer plündert und mythische Kreaturen beschwört. Mit neuen Götterkarten und einzigartigen Clan-Upgrades bietet die Erweiterung noch mehr strategische Tiefe und Wiederspielwert. Erlebe die Götterdämmerung und führe deinen Clan zum Sieg, während die Welt in den Flammen von Ragnarok untergeht";
"Tagline";"Erlebe epische Wikinger-Schlachten mit einem fünften Spieler und erobere die nordischen Reiche in der Ragnarok-Ära";
"Thumbnail";"https://cf.geekdo-images.com/umhSABukjE3U7oDSBr4JMA__thumb/img/ILs4K1hMfMGgb8_BTX_ngR9j7Is=/fit-in/200x150/filters:strip_icc()/pic6063944.jpg";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"";
"ID";"174801";
"Name";"Blood Rage: Gods of Ásgard";
"Beschreibung";"In 'Blood Rage: Gods of Ásgard' kämpfen die Spieler um Ruhm und Ehre in der nordischen Mythologie. Jeder Spieler kontrolliert einen Wikinger-Clan, der seine Krieger, Anführer und Schiffe in die Schlacht schickt, um Territorien zu erobern und Quests zu erfüllen. Die Götter von Ásgard greifen direkt in das Geschehen ein und verleihen den Clans einzigartige Fähigkeiten und Vorteile. Strategische Planung ist entscheidend, während das Ragnarök die Welt verschlingt und der Untergang naht. Wer den größten Ruhm erlangt, wird als Sieger hervorgehen";
"Tagline";"Erobere die nordische Welt, führe legendäre Krieger und nutze die Kraft der Götter im epischen Ragnarök-Konflikt";
"Thumbnail";"https://cf.geekdo-images.com/GljxjWlqsAPaWnu4Sb3s4A__thumb/img/imR4BxctZ0vAxRBw8Gj1KULTjN0=/fit-in/200x150/filters:strip_icc()/pic3320476.jpg";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"";
"ID";"175100";
"Name";"Blood Rage: Mystics of Midgard";
"Beschreibung";"In 'Blood Rage: Mystics of Midgard' bekommst du die Möglichkeit, deine Streitkräfte mit mystischen Schamanen zu verstärken. Diese Erweiterung fügt dem Grundspiel neue strategische Optionen hinzu, indem sie jedem Clan einzigartige Fähigkeiten verleiht, die durch mystische Energie aktiviert werden. Mit den neuen Figuren der Mystiker kannst du die Schlachtfelder von Midgard mit übernatürlicher Kraft und Weisheit dominieren. Setze die Mystiker geschickt ein, um deine Gegner zu überlisten und dein Ansehen in der endzeitlichen Welt der nordischen Mythologie zu steigern";
"Tagline";"Erweitere deinen Clan mit mächtigen Mystikern und dominiere die Schlachtfelder von Midgard in einer epischen Wikinger-Saga";
"Thumbnail";"https://cf.geekdo-images.com/2Ez2kIGPCX37wTCKb8xRqA__thumb/img/o-UfASIcl3UWHODWIBoO1o0Cjxw=/fit-in/200x150/filters:strip_icc()/pic3320482.jpg";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"";
"ID";"288424";
"Name";"Blue Banana";
"Beschreibung";"In Blue Banana dreht sich alles um einen verrückten Farbtausch, der deine Sinne herausfordert. Die Spieler müssen blitzschnell auf Karten reagieren, bei denen Farben nicht immer das sind, was sie zu sein scheinen. Während du versuchst, die passenden Karten zu finden, musst du dich auf deine Intuition verlassen und die Logik beiseitelegen. Jede Runde bringt neue Überraschungen und sorgt für ein spannendes Spielerlebnis, bei dem sich alles um Geschwindigkeit, Aufmerksamkeit und einen unverstellten Blick auf das Unerwartete dreht. Perfekt für alle, die den Nervenkitzel lieben!";
"Tagline";"Blue Banana: Ein farbenfrohes Chaos, bei dem Wahrnehmung und Schnelligkeit deine stärksten Verbündeten sind!";
"Thumbnail";"https://cf.geekdo-images.com/o6Oo-ZXKPW8_7Qae7mOZ_Q__thumb/img/AKNErqIVg6ONXKjGe0t9uoVPYUk=/fit-in/200x150/filters:strip_icc()/pic4960025.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"";
"ID";"140933";
"Name";"Blueprints";
"Beschreibung";"In Blueprints schlüpfen die Spieler in die Rolle kreativer Architekten, die Gebäude aus Würfeln errichten. Jeder Spieler erhält eine geheime Blaupause, die es zu erfüllen gilt, indem er Würfel in verschiedenen Farben und Größen strategisch aufeinander stapelt. Geschicktes Planen und ein gutes Auge für Symmetrie und Struktur sind gefragt, um die meisten Punkte zu erzielen. Die Herausforderung besteht darin, die Anforderungen der Blaupausen zu erfüllen und gleichzeitig den Mitspielern zuvorzukommen. Wer die besten Bauwerke erschafft, gewinnt und wird zum Baukünstler gekürt";
"Tagline";"Konstruiere meisterhafte Bauwerke aus Würfeln und werde zum gefeierten Architekten in einem Wettstreit um die besten Blaupausen";
"Thumbnail";"https://cf.geekdo-images.com/yj0dJI3pFauW-EU9Vg6OZw__thumb/img/TVG6p598iOhPeDZuVWy6QCTzOi4=/fit-in/200x150/filters:strip_icc()/pic1877243.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"3";
"ID";"231696";
"Name";"Bob Ross: Art of Chill Game";
"Beschreibung";"In 'Bob Ross: Art of Chill Game' tauchen die Spieler in die beruhigende Welt des berühmten Malers ein. Ziel ist es, als erster Spieler 'chill' zu werden, indem man Bob Ross' ikonische Gemälde nachmalt und dabei kreative Techniken anwendet. Während des Spiels sammeln die Teilnehmer Punkte durch das Erfüllen von Malaufträgen und das Verwenden von Bob's eigenen Techniken wie 'nette kleine Bäume' oder 'glückliche Unfälle'. Mit einer Mischung aus Strategie und Kreativität bietet das Spiel eine entspannende und inspirierende Erfahrung für alle Altersgruppen";
"Tagline";"Entdecke die Kunst des Chillens mit Bob Ross, während du malst, entspannst und die Schönheit der Natur genießt";
"Thumbnail";"https://cf.geekdo-images.com/I0dO3GEStulLd88B7NHavw__thumb/img/x-jwOdWChUXh6SLo5SX5EMhNiIs=/fit-in/200x150/filters:strip_icc()/pic3652437.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"3";
"ID";"11";
"Name";"Bohnanza";
"Beschreibung";"In Bohnanza schlüpfst du in die Rolle eines Bohnenbauers, der versucht, durch geschicktes Anbauen und Handeln mit verschiedenen Bohnensorten möglichst viele Taler zu verdienen. Das Besondere: Die Reihenfolge der Handkarten darf nicht verändert werden, was strategisches Planen und clevere Verhandlungen erfordert. Spieler müssen ihre Felder optimal nutzen, um Bohnen zu pflanzen, und gleichzeitig darauf achten, mit Mitspielern vorteilhafte Tauschgeschäfte zu machen. Der Spieler mit den meisten Talern am Ende gewinnt das Spiel";
"Tagline";"Pflanze, handle und ernte Bohnen, um der reichste Bohnenbauer zu werden!";
"Thumbnail";"https://cf.geekdo-images.com/8SADtu_4zBH_UJrCo935Iw__thumb/img/vwTEQOWA3Mw__ztkTMulOgJ82Pw=/fit-in/200x150/filters:strip_icc()/pic6348964.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"1";
"ID";"11";
"Name";"Bohnanza";
"Beschreibung";"In Bohnanza schlüpfst du in die Rolle eines Bohnenbauers, der versucht, durch geschicktes Anbauen und Handeln mit verschiedenen Bohnensorten möglichst viele Taler zu verdienen. Das Besondere: Die Reihenfolge der Handkarten darf nicht verändert werden, was strategisches Planen und clevere Verhandlungen erfordert. Spieler müssen ihre Felder optimal nutzen, um Bohnen zu pflanzen, und gleichzeitig darauf achten, mit Mitspielern vorteilhafte Tauschgeschäfte zu machen. Der Spieler mit den meisten Talern am Ende gewinnt das Spiel";
"Tagline";"Pflanze, handle und ernte Bohnen, um der reichste Bohnenbauer zu werden!";
"Thumbnail";"https://cf.geekdo-images.com/8SADtu_4zBH_UJrCo935Iw__thumb/img/vwTEQOWA3Mw__ztkTMulOgJ82Pw=/fit-in/200x150/filters:strip_icc()/pic6348964.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"1";
"ID";"302014";
"Name";"Bold Made";
"Beschreibung";"Bold Made ist ein fesselndes Kartenspiel, das Spieler dazu einlädt, die Geschichten bemerkenswerter Frauen aus verschiedenen Lebensbereichen zu erkunden. Ziel ist es, durch geschicktes Tauschen und Sammeln von Karten wertvolle Sets zu bilden. Dabei lernen die Spieler inspirierende Persönlichkeiten kennen, die durch ihre Errungenschaften die Welt verändert haben. Das Spiel fördert nicht nur strategisches Denken, sondern auch das Bewusstsein für historische und aktuelle weibliche Vorbilder. Mit jeder Runde wird Wissen geteilt und die Bedeutung von Frauen in der Geschichte gewürdigt";
"Tagline";"Entdecke inspirierende Frauen und sammle ihre Geschichten, während du Geschick und Strategie in diesem einzigartigen Kartenspiel kombinierst";
"Thumbnail";"https://cf.geekdo-images.com/s4W1Qh11Zxm6jcwYeGbWMg__thumb/img/gO1OKNmY-Rrdf1aP9d8TAFU-dis=/fit-in/200x150/filters:strip_icc()/pic5303636.png";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"3";
"ID";"308517";
"Name";"Bold Made: Athlete Expansion Pack";
"Beschreibung";"Das Bold Made: Athlete Expansion Pack bringt frischen Wind in das beliebte Kartenspiel. Erweitere dein Spielerlebnis mit einer Vielzahl beeindruckender Sportlerinnen, die Geschichte geschrieben haben. Jede Karte ist mit faszinierenden Informationen über deren Erfolge und Errungenschaften ausgestattet, die nicht nur das Spiel bereichern, sondern auch den Bildungsaspekt fördern. Diese Erweiterung ist ideal für Sportbegeisterte und solche, die es werden wollen, und bietet spannende neue Strategien und Herausforderungen";
"Tagline";"Entdecke inspirierende Sportlerinnen und erweitere dein Wissen über die Welt des Sports mit dem Bold Made: Athlete Expansion Pack!";
"Thumbnail";"";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"3";
"ID";"366994";
"Name";"Bonsai";
"Beschreibung";"Bonsai ist ein strategisches Brettspiel, das Spieler in die Rolle eines Zen-Garten-Gestalters versetzt. Jeder Spieler erhält die Aufgabe, einen einzigartigen Garten zu kreieren, indem er geschickt Plättchen mit Bäumen, Steinen und Wasserwegen platziert. Ziel ist es, durch kluge Entscheidungen und vorausschauendes Planen den harmonischsten Garten zu schaffen. Das Spiel vereint Ästhetik und Strategie, indem es die Spieler dazu ermutigt, mit natürlichen Elementen zu arbeiten und gleichzeitig die Prinzipien von Gleichgewicht und Symmetrie zu beachten. Perfekt für alle, die Ruhe und kreative Herausforderungen suchen";
"Tagline";"Gestalte deinen eigenen Zen-Garten und finde innere Ruhe in diesem strategischen Brettspiel voller Harmonie und Balance";
"Thumbnail";"https://cf.geekdo-images.com/7Bm5_VZARWmb5sa2Vd-9nQ__thumb/img/netlb06OfwpKM-22kVT9klcvC6I=/fit-in/200x150/filters:strip_icc()/pic6961607.png";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"3";
"ID";"343905";
"Name";"Boonlake";
"Beschreibung";"In Boonlake führst du eine Gruppe von Pionieren, die sich in einer aufstrebenden Region niederlassen. Ziel ist es, innovative Projekte zu entwickeln, um das Land zu kultivieren und deine Siedlung zu erweitern. Das Spiel bietet eine einzigartige Mischung aus Erkundung, strategischer Planung und Ressourcenmanagement. Entscheidest du dich für Landwirtschaft, Infrastruktur oder Handel? Jede Entscheidung beeinflusst deinen Fortschritt und den deiner Mitspieler. Mit verschiedenen Aktionskarten und einem dynamischen Spielbrett erlebst du jedes Mal neue Herausforderungen und Möglichkeiten";
"Tagline";"Erkunde Boonlake, entwickle deine Siedlung und gestalte die Zukunft in diesem strategischen Abenteuer voller Entscheidungen";
"Thumbnail";"https://cf.geekdo-images.com/xRcKQXVz-mDxz-32Jf7gCg__thumb/img/vIVFdw240YYQCJXKO8YC8cT3his=/fit-in/200x150/filters:strip_icc()/pic6313605.jpg";
"2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"3";
"ID";"413260";
"Name";"Botanicus";
"Beschreibung";"In Botanicus schlüpfen die Spieler in die Rolle ehrgeiziger Botaniker, die darum wetteifern, den schönsten und vielfältigsten Garten zu gestalten. Durch das geschickte Sammeln von Pflanzenkarten und das Erfüllen von Gartenaufträgen erweitern sie ihre botanischen Oasen. Dabei gilt es, strategisch vorzugehen, um die besten Kombinationen zu erzielen und die Konkurrenz zu übertrumpfen. Mit jeder Runde wächst der Garten und bringt neue Herausforderungen und Möglichkeiten. Wer die harmonischste Balance zwischen Schönheit und Vielfalt findet, wird als Meistergärtner gekrönt";
"Tagline";"Entfessle die Kraft der Natur und erschaffe den prächtigsten botanischen Garten der Welt!";
"Thumbnail";"https://cf.geekdo-images.com/6rKMO7TctO94pdzVSPgGtg__thumb/img/xAeYJxQNM8kiUBUzRYwF91x3Op4=/fit-in/200x150/filters:strip_icc()/pic8093636.png";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"2";"Release year (2 = new)";
"#####";"3";
"ID";"413260";
"Name";"Botanicus";
"Beschreibung";"In Botanicus schlüpfen die Spieler in die Rolle ehrgeiziger Botaniker, die darum wetteifern, den schönsten und vielfältigsten Garten zu gestalten. Durch das geschickte Sammeln von Pflanzenkarten und das Erfüllen von Gartenaufträgen erweitern sie ihre botanischen Oasen. Dabei gilt es, strategisch vorzugehen, um die besten Kombinationen zu erzielen und die Konkurrenz zu übertrumpfen. Mit jeder Runde wächst der Garten und bringt neue Herausforderungen und Möglichkeiten. Wer die harmonischste Balance zwischen Schönheit und Vielfalt findet, wird als Meistergärtner gekrönt";
"Tagline";"Entfessle die Kraft der Natur und erschaffe den prächtigsten botanischen Garten der Welt!";
"Thumbnail";"https://cf.geekdo-images.com/6rKMO7TctO94pdzVSPgGtg__thumb/img/xAeYJxQNM8kiUBUzRYwF91x3Op4=/fit-in/200x150/filters:strip_icc()/pic8093636.png";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"2";"Release year (2 = new)";
"#####";"5";
"ID";"224517";
"Name";"Brass: Birmingham";
"Beschreibung";"Brass: Birmingham ist ein komplexes Strategiespiel, das die Spieler in die industrielle Revolution Englands entführt. Als Unternehmer konkurrieren die Spieler darum, ein florierendes wirtschaftliches Netzwerk aus Fabriken, Minen und Transportwegen aufzubauen. Sie müssen geschickt ihre Ressourcen verwalten, um lukrative Handelsrouten zu etablieren und ihre Produktion zu optimieren. Durch kluge Investitionen und strategische Allianzen können sie ihren Einfluss in der Region ausdehnen und so das begehrteste Wirtschaftsimperium erschaffen. Gewinnen wird derjenige, der das Gleichgewicht zwischen Expansion und Effizienz am besten meistert";
"Tagline";"Tauche ein in die industrielle Revolution Englands und werde zum Meisterstrategen im Aufbau deines Wirtschaftsimperiums";
"Thumbnail";"https://cf.geekdo-images.com/x3zxjr-Vw5iU4yDPg70Jgw__thumb/img/o18rjEemoWaVru9Y2TyPwuIaRfE=/fit-in/200x150/filters:strip_icc()/pic3490053.jpg";
"2";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"3";
"ID";"224517";
"Name";"Brass: Birmingham";
"Beschreibung";"Brass: Birmingham ist ein komplexes Strategiespiel, das die Spieler in die industrielle Revolution Englands entführt. Als Unternehmer konkurrieren die Spieler darum, ein florierendes wirtschaftliches Netzwerk aus Fabriken, Minen und Transportwegen aufzubauen. Sie müssen geschickt ihre Ressourcen verwalten, um lukrative Handelsrouten zu etablieren und ihre Produktion zu optimieren. Durch kluge Investitionen und strategische Allianzen können sie ihren Einfluss in der Region ausdehnen und so das begehrteste Wirtschaftsimperium erschaffen. Gewinnen wird derjenige, der das Gleichgewicht zwischen Expansion und Effizienz am besten meistert";
"Tagline";"Tauche ein in die industrielle Revolution Englands und werde zum Meisterstrategen im Aufbau deines Wirtschaftsimperiums";
"Thumbnail";"https://cf.geekdo-images.com/x3zxjr-Vw5iU4yDPg70Jgw__thumb/img/o18rjEemoWaVru9Y2TyPwuIaRfE=/fit-in/200x150/filters:strip_icc()/pic3490053.jpg";
"2";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"5";
"ID";"249277";
"Name";"Brazil: Imperial";
"Beschreibung";"Brazil: Imperial ist ein strategisches Brettspiel, das die Spieler in die Zeit der Entdeckungen und Kolonisation Brasiliens versetzt. Jeder Spieler übernimmt die Rolle eines mächtigen Anführers, der versucht, durch kluge Planung und geschickten Einsatz von Ressourcen ein erfolgreiches Imperium aufzubauen. Mit einer Kombination aus Gebietskontrolle, Diplomatie und militärischer Stärke müssen die Spieler ihre Territorien erweitern, neue Technologien erforschen und Allianzen schmieden, um ihre Gegner zu übertreffen und den Sieg zu erringen";
"Tagline";"Erobere das koloniale Brasilien im Zeitalter der Entdeckungen und forme ein mächtiges Imperium durch Strategie und Diplomatie";
"Thumbnail";"https://cf.geekdo-images.com/KuiDNcMdWaeDe5_-rISFRQ__thumb/img/Mfht3Q1IcjyVG8A2fdDBP--MWf8=/fit-in/200x150/filters:strip_icc()/pic6222695.jpg";
"2";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"3";
"ID";"192735";
"Name";"Broom Service: The Card Game";
"Beschreibung";"Broom Service: The Card Game ist ein fesselndes Spiel für 2-6 Spieler, das auf dem preisgekrönten Brettspiel basiert. Jeder Spieler schlüpft in die Rolle eines Zaubertrank-Herstellers, der mutige und feige Aktionen nutzen muss, um Tränke zu sammeln und Punkte zu erzielen. Durch geschicktes Bluffen und vorausschauende Planung versuchen die Spieler, ihre Gegner auszutricksen und die meisten Punkte zu sammeln. Die Mischung aus Strategie und Risiko sorgt für ein packendes Spielerlebnis, das sowohl Anfänger als auch erfahrene Spieler begeistert";
"Tagline";"Zaubertrank-Hersteller werden in einem spannenden Kartenspiel voller Bluff und Strategie zum Leben erweckt!";
"Thumbnail";"https://cf.geekdo-images.com/VGtwhNcE6ei3eRQ-ydIluQ__thumb/img/YnjaAx8-Spou631WCd_LN7zHBnE=/fit-in/200x150/filters:strip_icc()/pic2861801.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"";
"ID";"84876";
"Name";"Die Burgen von Burgund";
"Beschreibung";"In 'Die Burgen von Burgund' schlüpfen die Spieler in die Rollen von Adligen im 15. Jahrhundert, die ihre Ländereien im Tal der Loire entwickeln. Durch den geschickten Einsatz von Würfeln planen sie den Ausbau ihrer Fürstentümer, bauen Städte, betreiben Handel und erwerben wertvolle Güter. Die strategische Platzierung von Gebäuden und die kluge Nutzung von Ressourcen sind entscheidend, um die meisten Siegpunkte zu erlangen. Mit einer Mischung aus Taktik, Strategie und ein wenig Glück bietet das Spiel ein tiefgehendes und fesselndes Erlebnis für Freunde von Brettspielen";
"Tagline";"Erbaue dein Fürstentum im Tal der Loire und werde zum erfolgreichsten Edelmann im mittelalterlichen Burgund!";
"Thumbnail";"https://cf.geekdo-images.com/EjNT_KreRKIzvxylmtui7g__thumb/img/TaDLylCXV43T8JKD03rW-VzSs7c=/fit-in/200x150/filters:strip_icc()/pic3974123.jpg";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"5";
"ID";"172081";
"Name";"Burgle Bros.";
"Beschreibung";"Burgle Bros. ist ein kooperatives Brettspiel, bei dem die Spieler ein Team gewiefter Einbrecher verkörpern, die in ein Hochsicherheitsgebäude einbrechen müssen. Ziel ist es, Tresore in jedem Stockwerk zu knacken und mit der Beute zu entkommen, bevor die Wachen euch erwischen. Jeder Spieler hat spezielle Fähigkeiten, die strategisch eingesetzt werden müssen, um Sicherheitsmaßnahmen zu umgehen. Das Spiel bietet eine spannende Mischung aus Planung, Geschick und Teamarbeit, während die Spieler versuchen, den perfekten Raub durchzuführen und unbemerkt zu entkommen";
"Tagline";"Schlüpfe in die Rolle genialer Diebe, plane den perfekten Raub und entkomme unentdeckt der Hochsicherheit in Burgle Bros";
"Thumbnail";"https://cf.geekdo-images.com/cPZZhbehOr-cXE1HRa6T3w__thumb/img/snQ34rjbfQk96R_-pljlOetsYC4=/fit-in/200x150/filters:strip_icc()/pic2439102.png";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"1";
"ID";"389820";
"Name";"Burning Banners";
"Beschreibung";"In 'Burning Banners' treten Spieler als Anführer rivalisierender Königreiche gegeneinander an, um die Kontrolle über ein zerklüftetes Land zu erlangen. Jeder Zug erfordert kluge Entscheidungen, da Ressourcen gesammelt, Armeen rekrutiert und mächtige Allianzen geschmiedet werden müssen. Doch Vorsicht ist geboten: Hinterhältige Verräter und unerwartete Ereignisse können das Blatt jederzeit wenden. Die dynamische Spielwelt verlangt strategische Meisterschaft und Anpassungsfähigkeit, während Spieler um den Thron kämpfen. In diesem fesselnden Brettspiel entscheiden kluge Taktiken und eine Prise Glück über Sieg oder Niederlage";
"Tagline";"Entfache den Krieg der Königreiche: Strategie, Taktik und Verrat im epischen Kampf um die Vorherrschaft";
"Thumbnail";"https://cf.geekdo-images.com/XNbpOGwHR2PkoZ3TiIfxaw__thumb/img/_YGJ8OWEF0bEK0fBQIK-0r7CG8Q=/fit-in/200x150/filters:strip_icc()/pic7545827.png";
"2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"2";"Release year (2 = new)";
"#####";"3";
"ID";"19237";
"Name";"Ca$h 'n Gun$";
"Beschreibung";"In Ca$h 'n Gun$ schlüpfen die Spieler in die Rollen rivalisierender Gangster, die nach einem erfolgreichen Raubzug ihre Beute aufteilen müssen. Jeder Spieler ist mit einer Schaumpistole bewaffnet und es beginnt ein spannendes Bluff- und Einschüchterungsspiel. Zeige Mut, indem du auf deine Mitspieler zielst und entscheide, ob du bluffen oder abdrücken möchtest. Doch Vorsicht: Zuviel Risiko kann dich aus dem Spiel werfen. Nur wer klug pokert und die Nerven behält, wird am Ende mit dem größten Anteil der Beute triumphieren!";
"Tagline";"Schlüpfe in die Rolle eines Gangsters, bluffe und ziele, um den größten Anteil an der Beute zu ergattern!";
"Thumbnail";"https://cf.geekdo-images.com/_UpTZr1itCcHdnnbuTUnQQ__thumb/img/2gdcEzRm31_zsb2WqS65lHjsGas=/fit-in/200x150/filters:strip_icc()/pic87523.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"";
"ID";"155362";
"Name";"Ca$h 'n Guns: Second Edition";
"Beschreibung";"In 'Ca$h 'n Guns: Second Edition' schlüpfen die Spieler in die Rollen von Gangstern, die nach einem erfolgreichen Raubzug die Beute unter sich aufteilen wollen. Doch nicht jeder ist bereit, fair zu teilen! Ausgerüstet mit Schaumstoffpistolen, bluffen die Spieler, um ihre Mitstreiter einzuschüchtern und sich den größten Anteil zu sichern. Jede Runde verlangt taktische Entscheidungen: bleibst du standhaft oder duckst du dich? Wer am Ende das meiste Geld hat, gewinnt! Ein Spiel voller Spannung, Humor und strategischem Kalkül";
"Tagline";"Stell dich dem ultimativen Gangster-Showdown: Bluffe, ziele und kassiere in einem spannenden Wettstreit um die Beute!";
"Thumbnail";"https://cf.geekdo-images.com/b4qSA5fvVJe9QQOKPCMoNA__thumb/img/0yWeezsHg0jGc2flURUSlyqxK2M=/fit-in/200x150/filters:strip_icc()/pic2907864.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"1";
"ID";"338957";
"Name";"Caesar!: Seize Rome in 20 Minutes!";
"Beschreibung";"In 'Caesar!: Seize Rome in 20 Minutes!' schlüpfen die Spieler in die Rolle rivalisierender Generäle, die um die Kontrolle über das antike Rom kämpfen. Mit taktischem Geschick und schnellen Entscheidungen platzieren die Spieler ihre Truppen, um Schlüsselgebiete zu besetzen und den Gegner zu überlisten. Das Spiel kombiniert strategische Tiefe mit einem schnellen, intensiven Spielablauf, der in kurzer Zeit Entscheidungen und Anpassungen erfordert. Perfekt für zwei Spieler, die ihre strategischen Fähigkeiten in einem kompakten, aber spannenden Spiel testen möchten";
