"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"185343";
"Name";"Anachrony <small>(2017)</small>";
"Beschreibung";"In Anachrony, you explore a post-apocalyptic Earth in the 26th century, divided by four ideologies: Harmony, Dominance, Progress, and Salvation. As a leader, you harness the power of Time Rifts to gather resources and prevent an impending asteroid catastrophe. The game features a unique two-tiered worker placement system, requiring specialists and Exosuits for missions. With variable objectives and time travel mechanics, race against time to shape the future and become the dominant force on Earth. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='drafting workerPlacement' data-themes='economy-infrastructure scifi' ></span>";
"Tagline";"Use Exosuits & time travel to ensure your vision for the future after the cataclysm.";
"Thumbnail";"https://cf.geekdo-images.com/31quLNzteInnevVRAABoow__thumb/img/a0G93aMOKp3_mmnCURYWuZd210U=/fit-in/200x150/filters:strip_icc()/pic3499707.jpg";
"-2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"184267";
"Name";"On Mars <small>(2020)</small>";
"Beschreibung";"In &quot;On Mars&quot;, you play as a chief astronaut tasked with developing the most advanced Martian colony. Initially reliant on Earth, you must strategically travel between the Mars Space Station and the planet's surface, building essential infrastructure like mines, power generators, and greenhouses. As the colony grows, manage resources crucial for survival and complete missions to win. Compete with others using tech advancements to create a self-sustaining settlement and become the best Martian contributor. <span class='filter-values' data-player-number='2 3 4' data-mechanics='tilePlacement workerPlacement' data-themes='adventure economy-infrastructure scifi' ></span>";
"Tagline";"Be a part of the first Martian colony, striving to be the best contributor.";
"Thumbnail";"https://cf.geekdo-images.com/Nm0Iw8NoiM9V8IsifimGBw__thumb/img/4GFbhkEWyIublXmikE2Tep6wSIQ=/fit-in/200x150/filters:strip_icc()/pic4357658.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"170216";
"Name";"Blood Rage <small>(2015)</small>";
"Beschreibung";"In Blood Rage, you take control of a Viking clan on a heroic quest as the world ends with Ragnarök. Strategize your path to glory by invading lands, pillaging for rewards, and battling rivals. Choose your clan's destiny wisely through card drafting, which represents the blessings of the gods, offering special powers and quests. Engage in epic clashes with hidden card play, where sometimes losing a battle might actually lead to a greater victory. Only the most glorious will bask in the eternal glory of Valhalla. <span class='filter-values' data-player-number='3 4' data-mechanics='areaControl drafting' data-themes='fantasy war' ></span>";
"Tagline";"Ragnarök has come! Secure your place in Valhalla in epic Viking battles.";
"Thumbnail";"https://cf.geekdo-images.com/HkZSJfQnZ3EpS214xtuplg__thumb/img/NLhVdU8xazrgS5dA6nVCYmN2DNI=/fit-in/200x150/filters:strip_icc()/pic2439223.jpg";
"0";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"31260";
"Name";"Agricola <small>(2007)</small>";
"Beschreibung";"In Agricola, you step into the role of a farmer, balancing the growth of your humble homestead. Starting with just you and your spouse, you'll manage resources to plow fields, gather materials, and build fences. Each round introduces new actions, expanding your strategic choices. As your family grows, so does your workload, requiring you to carefully plan for food and shelter. With numerous strategies and complexities, Agricola challenges you to adapt to both opportunities and opponents. <span class='filter-values' data-player-number='1 2 3 4 5' data-mechanics='drafting workerPlacement' data-themes='animals economy-infrastructure' ></span>";
"Tagline";"Build your farmstead by sowing fields and raising livestock. But don't forget to eat!";
"Thumbnail";"https://cf.geekdo-images.com/dDDo2Hexl80ucK1IlqTk-g__thumb/img/GHGdnCfeysoP_34gLnofJcNivW8=/fit-in/200x150/filters:strip_icc()/pic831744.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"418059";
"Name";"SETI: Auf der Suche nach außerirdischem Leben <small>(2024)</small>";
"Beschreibung";"In SETI: Search for Extraterrestrial Intelligence, you lead a scientific institution in the quest for alien life. You'll launch probes to explore planets and moons, gathering data. Decide between landing for samples or orbiting for surveys. Use telescopes to scan distant systems for alien signals. Upgrade your equipment, boost telescope capabilities, and manage resources wisely. Over 200 unique cards enhance your research with real-life technologies. Discovering alien life is in your hands. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='areaControl' data-themes='science scifi' ></span>";
"Tagline";"Search for signs of alien life by launching probes and analyzing distant signals.";
"Thumbnail";"https://cf.geekdo-images.com/_BUXOVRDU9g_eRwgpR5ZZw__thumb/img/icamIZ4nP3HHH3vczZqTr1hQgKY=/fit-in/200x150/filters:strip_icc()/pic8160466.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"251661";
"Name";"Oathsworn: Into the Deepwood <small>(2022)</small>";
"Beschreibung";"In Oathsworn: Into the Deepwood, you embark on epic adventures as part of a Free company fighting to protect humanity from terrifying creatures and the mysterious Deepwood. This game combines storytelling and tactical combat, featuring an ever-evolving narrative driven by player choices. Experience tense boss battles where innovative mechanics like the 'Battleflow' cooldown system and a unique dice system keep you on edge. Discover new allies, gather loot, and shape your legacy in this gripping campaign. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='cards deckBuilding deduction storytelling' data-themes='adventure fantasy war' ></span>";
"Tagline";"Fight for humanity's survival against unnatural horrors and the Deepwood itself.";
"Thumbnail";"https://cf.geekdo-images.com/dezQ4YjF03lZVxTdI-UJYw__thumb/img/ddtxNyNC1fPEi5M-uc-dQyNovws=/fit-in/200x150/filters:strip_icc()/pic6863204.jpg";
"-2";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-2";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"255984";
"Name";"Sleeping Gods <small>(2021)</small>";
"Beschreibung";"As Captain Sofi Odessa, you and your friends are lost in the strange realm of the Wandering Sea aboard the steamship Manticore. Explore exotic islands, meet intriguing characters, and gather the totems of the gods to find your way home. Each game session is part of an ongoing campaign, allowing you to save and resume your journey easily. With each page of the game atlas, unlock new adventures and make choices that shape the story. This cooperative game is perfect for solo or group play. <span class='filter-values' data-player-number='1 2 3' data-mechanics='storytelling' data-themes='adventure fantasy nautical war' ></span>";
"Tagline";"Voyages of the steamship &quot;Manticore&quot; and her crew on the Wandering Sea.";
"Thumbnail";"https://cf.geekdo-images.com/Zdt8l4oTBpFICsMyNof7Jg__thumb/img/71w4Tt3xOnuDEDTCG8ni63QUhVE=/fit-in/200x150/filters:strip_icc()/pic5975244.png";
"-1";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-2";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"383179";
"Name";"Age of Innovation <small>(2023)</small>";
"Beschreibung";"In Age of Innovation, you take control of one of twelve distinct factions in the Terra Mystica universe, aiming to terraform the world to suit your faction's needs. Compete by constructing buildings and forming flourishing cities. You'll strategically upgrade structures for resources, like tools and scholars, to fuel your growth and create lasting innovations. With variable set-ups, each game unfolds differently, offering unique challenges and opportunities for strategic depth. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='networks' data-themes='economy-infrastructure fantasy' ></span>";
"Tagline";"Terraform the world to expand your faction and create innovations on the way.";
"Thumbnail";"https://cf.geekdo-images.com/D1vrcFEptCEoD8Z6s_iRfw__thumb/img/0yBK_DMaSgRVrp2fGuNPgb0Jo7w=/fit-in/200x150/filters:strip_icc()/pic7430993.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"161533";
"Name";"Lisboa <small>(2017)</small>";
"Beschreibung";"In Lisboa, you will take on the role of a noble in the wake of the devastating earthquake of 1755. Tasked with reconstructing the city, you will use your influence to open businesses, build new structures, and manage the royal treasury. The game combines tile placement, hand management, and area influence, set on a real map of Lisbon. Each decision affects the city’s commerce, earning you the wigs necessary for victory. Strategic planning is key as you navigate the challenges of rebuilding and commerce. <span class='filter-values' data-player-number='2 3 4' data-mechanics='areaControl drafting tilePlacement' data-themes='economy-infrastructure politics' ></span>";
"Tagline";"Compete to reconstruct the city of Lisboa after the great earthquake of 1755.";
"Thumbnail";"https://cf.geekdo-images.com/OrHS8_a1CqSGiXeTfCk0Wg__thumb/img/ZBTT0qZcD5HMFlhFN7PLMe6zXvg=/fit-in/200x150/filters:strip_icc()/pic3209553.jpg";
"-2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"231733";
"Name";"Obsession <small>(2018)</small>";
"Beschreibung";"In Obsession, you find yourself at the helm of a struggling family estate in Victorian England. With prospects looking brighter, you aim to revitalize your estate by acquiring opulent building tiles, assembling a skilled service staff, and hosting lavish events. Employ strategic planning with worker placement mechanics to enhance your reputation and forge connections among high society. Strive to meet personal goals and win the favor of Derbyshire's elite, ultimately pursuing a romance that could change your fortune. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='deckBuilding drafting' data-themes='newHistory' ></span>";
"Tagline";"Renovate an estate, manage servants, and pursue romance in Victorian England.";
"Thumbnail";"https://cf.geekdo-images.com/sy89BiuZXfbSnG7Cag9tBQ__thumb/img/eTnMwfCC2jCGDPXC08SIaMXNOTM=/fit-in/200x150/filters:strip_icc()/pic5902073.png";
"-1";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"221107";
"Name";"Pandemic Legacy: Season 2 <small>(2017)</small>";
"Beschreibung";"In Pandemic Legacy: Season 2, you will embark on a journey into a world struggling to survive after a devastating plague. Living on floating stations called havens, you and your team will venture out to reconnect with isolated cities and ensure their survival. This cooperative game challenges you with evolving missions where your decisions impact future games, creating a unique experience each time. With a blend of exploration and strategy, discover what remains and fight for humanity's future. <span class='filter-values' data-player-number='2 3 4' data-mechanics='trading' data-themes='adventure animals science scifi' ></span>";
"Tagline";"The world is a mystery after a devastating pandemic—where will your team go?";
"Thumbnail";"https://cf.geekdo-images.com/Qtkb-UTvHa0-kxt_MK1nKw__thumb/img/MfKsnJUTx9IQV-o12Fahxx5IaDQ=/fit-in/200x150/filters:strip_icc()/pic3763549.jpg";
"-1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"182874";
"Name";"Grand Austria Hotel <small>(2015)</small>";
"Beschreibung";"In Grand Austria Hotel, you will manage a quaint café in Vienna, striving to transform it into a luxurious hotel. As the bustling city attracts VIPs and travelers, you must fulfill guests' desires, hire skilled staff, and prepare elegant rooms. The game involves strategic dice rolling and action drafting, offering diverse choices and demanding tactical decisions. With 116 different cards and a variety of setups, each playthrough presents new challenges and opportunities, making it highly replayable. <span class='filter-values' data-player-number='2 3' data-mechanics='drafting' data-themes='economy-infrastructure' ></span>";
"Tagline";"Serve guests and prepare rooms to be the best hotelier in the Viennese modern age.";
"Thumbnail";"https://cf.geekdo-images.com/GlCmHjdLwv3SqSjv52ToGw__thumb/img/WXzXZh50EGKd1U2fg75fCbFIL_8=/fit-in/200x150/filters:strip_icc()/pic6966955.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"205059";
"Name";"Villen des Wahnsinns: Zweite Edition <small>(2016)</small>";
"Beschreibung";"In Mansions of Madness: Second Edition, you will explore the dark and mysterious world of Arkham, investigating eerie mansions. This app-driven, cooperative game lets you and up to four friends take on the roles of brave investigators. Solve challenging puzzles, gather helpful tools and weapons, and confront terrifying monsters and insanity. The app guides your journey, adding suspense as you uncover secrets and fight for survival. Each play is a unique adventure full of chilling surprises. <span class='filter-values' data-player-number='1 2 3 4 5' data-mechanics='dungeonCrawler storytelling' data-themes='adventure fantasy horror murder science war' ></span>";
"Tagline";"Unravel mysteries in Arkham with your investigative team in this app-guided game.";
"Thumbnail";"https://cf.geekdo-images.com/LIooA9bTdjnE9qmhjL-UFw__thumb/img/kwaa7aI2sMeyWV5JSRKcKrS5hC8=/fit-in/200x150/filters:strip_icc()/pic3118622.jpg";
"0";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"126163";
"Name";"Tzolk'in: The Mayan Calendar <small>(2012)</small>";
"Beschreibung";"In Tzolk'in: The Mayan Calendar, you immerse yourself in the world of the ancient Maya. You represent one of their tribes, placing workers on giant rotating gears. As these gears spin, your workers move to new action spaces, allowing you to gather resources, build monuments, and progress in temples. Strategic planning is essential, as actions become more valuable over time. Balancing corn management with clever worker placement is key to earning the gods' favor and achieving victory. <span class='filter-values' data-player-number='2 3 4' data-mechanics='workerPlacement' data-themes='oldHistory animals economy-infrastructure fantasy' ></span>";
"Tagline";"Lead your people, build monuments and make offerings to earn the favour of the gods.";
"Thumbnail";"https://cf.geekdo-images.com/kXf7mDyDYuHg6oe8yTUIEA__thumb/img/or9mAn4ClljY_wO_zvsLJDqs9tU=/fit-in/200x150/filters:strip_icc()/pic4604439.jpg";
"-2";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"2651";
"Name";"Power Grid <small>(2004)</small>";
"Beschreibung";"In Power Grid, you will take on the role of an energy supplier, competing to power the most cities. You must strategically bid on power plants, build a network of connections, and manage your resources wisely. As you purchase plants, new, more efficient options become available, requiring careful planning. The fluctuating market for resources and the dynamic auction system create tense moments as you strive to expand your network and outmaneuver your competitors in this engaging economic strategy game. <span class='filter-values' data-player-number='3 4 5 6' data-mechanics='auction networks' data-themes='economy-infrastructure' ></span>";
"Tagline";"Bid, network, and manage resources in a race to supply the most cities with power.";
"Thumbnail";"https://cf.geekdo-images.com/yd6LuatytHRhcFCxCf-EEg__thumb/img/jWTonZ5oYNlPzpELKHIJGWSS0Y8=/fit-in/200x150/filters:strip_icc()/pic4459753.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"244521";
"Name";"The Quacks of Quedlinburg <small>(2018)</small>";
"Beschreibung";"In The Quacks of Quedlinburg, you become a quirky quack doctor concocting secret brews. Drawing ingredient chips from your bag, you'll add them to your bubbling pot, hoping not to spoil the mixture. The further you can push your luck without blowing up your pot, the more valuable your potion can become. Each round, you earn points and coins to improve your ingredient collection, but too many cherry bombs can lead to a tricky choice. Craft the best potions over nine rounds to win. <span class='filter-values' data-player-number='2 3 4' data-mechanics='deckBuilding drafting' data-themes='oldHistory fantasy' ></span>";
"Tagline";"Pull ingredients from your stock to make your pot bubble, but hopefully not explode!";
"Thumbnail";"https://cf.geekdo-images.com/B1bLRWzTASZ-xx9NoAE79A__thumb/img/deG3pr-ORZ3JrGvQA-oQNrwh0l0=/fit-in/200x150/filters:strip_icc()/pic8780293.png";
"1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"365717";
"Name";"Clank!: Catacombs <small>(2022)</small>";
"Beschreibung";"In Clank!: Catacombs, you will delve into the mysterious catacombs of the skeletal dragon Umbrok Vessna. This standalone adventure combines deck-building with tile-laying, creating a unique dungeon each time you play. Explore treacherous depths, free prisoners, and gather treasures while avoiding the dragon's wrath. Craft your deck wisely and navigate portals and ghosts in your quest for riches. With varying setups and strategies, each game promises a new challenge. <span class='filter-values' data-player-number='2 3 4' data-mechanics='deckBuilding drafting dungeonCrawler tilePlacement' data-themes='adventure fantasy' ></span>";
"Tagline";"Deck-building adventure meets tile-laying in the newest incarnation of Clank!";
"Thumbnail";"https://cf.geekdo-images.com/cCLn9Mvb7jRSaZzHeUXhoQ__thumb/img/B8BFQLR2Po3ekI_7XSG1kR9oil0=/fit-in/200x150/filters:strip_icc()/pic6937913.jpg";
"0";"Difficulty (2 = easy)";
"0";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"216132";
"Name";"Clans of Caledonia <small>(2017)</small>";
"Beschreibung";"In Clans of Caledonia, you will lead a historic Scottish clan to prosperity in the 19th century. Your goal is to produce, trade, and export valuable goods like sheep, cotton, and, of course, whisky. You’ll take turns performing various actions such as building structures, upgrading them, or engaging in trade. With a modular board, customizable with 16 configurations, and unique clans each with special abilities, you'll strategically expand your influence, adapt to market changes, and maximize your exports. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='networks' data-themes='animals economy-infrastructure' ></span>";
"Tagline";"Lead your unique Scottish clan to economic might via production, trade, and export.";
"Thumbnail";"https://cf.geekdo-images.com/SPuwc6RJ6y4PnTH36Pegsg__thumb/img/M_6Yxp0A_NbebWk3Mepinsm96WI=/fit-in/200x150/filters:strip_icc()/pic3511783.png";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"35677";
"Name";"Le Havre <small>(2008)</small>";
"Beschreibung";"In Le Havre, you become a master of strategy as you manage a port town's resources. Each turn, you must choose between collecting all goods of one type or using buildings to upgrade or trade resources, construct structures, and build ships. Decision-making and foresight are key as you invest in properties to earn revenues and ensure your workers are fed. Time rounds out your strategy with a harvest and workforce feeding. After multiple rounds, the wealthiest port manager wins. <span class='filter-values' data-player-number='2 3 4' data-mechanics='workerPlacement' data-themes='economy-infrastructure nautical' ></span>";
"Tagline";"Establish a supply chain by collecting resources, building industries, and shipping.";
"Thumbnail";"https://cf.geekdo-images.com/y7Rqd3S6J7vyVhicR1bqTQ__thumb/img/w1iHoYZCVTDZI6gsPuxOScA7FqU=/fit-in/200x150/filters:strip_icc()/pic6091101.jpg";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"266810";
"Name";"Paladins of the West Kingdom <small>(2019)</small>";
"Beschreibung";"In Paladins of the West Kingdom, you take on the role of noble leaders in 900 AD West Francia. Your mission is to defend against oncoming invaders like Vikings and Saracens while enhancing your city's defenses and spreading faith. Gather workers, build fortifications, and use the strengths of different Paladins to gain victory points. The strategic focus on worker placement and resource management makes each turn critical as you aim to balance faith, strength, and influence across seven rounds. <span class='filter-values' data-player-number='1 2 3' data-mechanics='drafting workerPlacement' data-themes='oldHistory' ></span>";
"Tagline";"Invaders are coming from everywhere.  Keep the faith and defend your homeland.";
"Thumbnail";"https://cf.geekdo-images.com/4nhokcLdYoo6ulbZ1rmGgA__thumb/img/1gEbke_bKTA6D2jjpPm1HowGGHM=/fit-in/200x150/filters:strip_icc()/pic4462987.png";
"-2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"1";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"276025";
"Name";"Maracaibo <small>(2019)</small>";
"Beschreibung";"In Maracaibo, you embark on an adventure in the 17th century Caribbean, striving for wealth and fame. You'll navigate your ship around the islands, forming strategic alliances with three powerful nations. As you interact with city tiles, you'll complete quests and deliver goods, while managing your resources with multi-use cards. The narrative quest mode adds depth to the game, offering a unique story to uncover. Dive into this richly strategic game and balance diplomacy, trade, and adventure. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='' data-themes='adventure economy-infrastructure nautical' ></span>";
"Tagline";"Seafarers journey to obtain wealth and fame in the 17th century Caribbean.";
"Thumbnail";"https://cf.geekdo-images.com/rMNa0k05zMdKgSEp26Q3Tw__thumb/img/lVlnhYyxlZb3WuKZJHLoJcFHEjs=/fit-in/200x150/filters:strip_icc()/pic4917407.jpg";
"-2";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"1";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"125153";
"Name";"The Gallerist <small>(2015)</small>";
"Beschreibung";"In &quot;The Gallerist&quot;, you become a savvy gallery owner in the competitive world of art and commerce. You manage the careers of artists, buy and sell artwork, and attract visitors to your gallery. You'll need to strategically invest in emerging artists and carefully curate your exhibitions to enhance their value. Utilize your assistants to maximize your gallery's efficiency and secure your reputation as a renowned Gallerist. Your goal is to amass wealth and prestige, ensuring your gallery's place on the international stage. <span class='filter-values' data-player-number='2 3 4' data-mechanics='drafting workerPlacement' data-themes='arts economy-infrastructure' ></span>";
"Tagline";"Amass a fortune, and stake your reputation by operating a lucrative art gallery.";
"Thumbnail";"https://cf.geekdo-images.com/ie1GSt1XV04sXQXt-3O1UQ__thumb/img/O0H84AvXp139U865gRLGiAo9-gA=/fit-in/200x150/filters:strip_icc()/pic2503200.png";
"-2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"2";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"164153";
"Name";"Star Wars: Imperial Assault <small>(2014)</small>";
"Beschreibung";"In Star Wars: Imperial Assault, you dive into gripping battles and missions set in the Star Wars universe. Command either the massive forces of the Galactic Empire or join the elite squad of the Rebel Alliance after the dramatic events of the original trilogy. You will engage in tactical combat through a campaign or face off in skirmish missions. Customize your forces with iconic characters like Luke Skywalker and Darth Vader, and evolve your strategy. Explore galactic conflicts where the outcome depends on your decisions. <span class='filter-values' data-player-number='2 3 4 5' data-mechanics='dungeonCrawler storytelling' data-themes='adventure scifi war' ></span>";
"Tagline";"Play as Rebel or Imperial forces to fulfill mission objectives.";
"Thumbnail";"https://cf.geekdo-images.com/pIQ_MXvaoARRp1loCHJuHg__thumb/img/AD5YvNSUaVvITmtQb1-b01VuBbs=/fit-in/200x150/filters:strip_icc()/pic2247647.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"0";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"124742";
"Name";"Android: Netrunner <small>(2012)</small>";
"Beschreibung";"In Android: Netrunner, step into a cyberpunk world where you become either a megacorporation or a lone runner. As the corporation, your goal is to secure data and advance agendas using powerful security programs known as &quot;ice.&quot; As the runner, you must break through these defenses with clever tactics and powerful software. This two-player card game is a strategic and tense face-off, full of surprises and risks, offering each side a unique set of challenges and rewards. <span class='filter-values' data-player-number='2' data-mechanics='cards deckBuilding' data-themes='scifi' ></span>";
"Tagline";"Megacorporation versus Netrunner in this futuristic cyberpunk game of cat and mouse.";
"Thumbnail";"https://cf.geekdo-images.com/2ewHIIG_TRq8bYlqk0jIMw__thumb/img/IJaOyyQ7Y59tW6nbKbjTMTFt-Ls=/fit-in/200x150/filters:strip_icc()/pic3738560.jpg";
"-1";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competetive (1 = cooperative)";
"-1";"Conflict (1 = low conflict)";
"-1";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"209010";
"Name";"Mechs vs. Minions <small>(2016)</small>";
"Beschreibung";"In Mechs vs. Minions, you take on the roles of clever Yordles piloting powerful mechs to fend off an invading horde of minions. Set in the vivid world of Runeterra, this cooperative game invites 2-4 players to engage in a unique campaign of ten missions, each demanding teamwork and strategy. You’ll program moves and execute plans on modular boards, making each session an exciting challenge. Hone your skills in programming and piloting to conquer the mysterious enemies together. <span class='filter-values' data-player-number='2 3 4' data-mechanics='drafting storytelling' data-themes='fantasy war' ></span>";
"Tagline";"Cooperatively program and pilot your mechs to defeat an army of marauding minions.";
"Thumbnail";"https://cf.geekdo-images.com/n4J5LebMj0DQD016qW7ABw__thumb/img/Nbu-AYVIop-1yvVfs5zjKowtlEQ=/fit-in/200x150/filters:strip_icc()/pic3184103.jpg";
"0";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"1";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"Freizeile";
"ID";"200680";
"Name";"Agricola (Revised Edition) <small>(2016)</small>";
"Beschreibung";"In Agricola (Revised Edition), you step into the shoes of a 17th-century farmer, striving to build a thriving homestead. You'll balance planting crops, raising animals, and expanding your family as you work to manage limited resources. With improved components and revised rules, the game offers fresh challenges and strategies for up to four players. As your family grows, you'll face the constant challenge of feeding them, requiring careful planning and resource management. <span class='filter-values' data-player-number='1 2 3 4' data-mechanics='drafting workerPlacement' data-themes='animals economy-infrastructure' ></span>";
"Tagline";"Help your farm to prosper in this updated, streamlined edition of the acclaimed game.";
"Thumbnail";"https://cf.geekdo-images.com/YCGWJMFwOI5efji2RJ2mSw__thumb/img/h_Rp2XYqaNElM2hrYxUSzMxRRgM=/fit-in/200x150/filters:strip_icc()/pic8093340.jpg";
"-1";"Difficulty (2 = easy)";
"-1";"Play Time (2 = short)";
"0";"Cooperative vs. competetive (1 = cooperative)";
"1";"Conflict (1 = low conflict)";
